unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1718409600,2024-06-15 00:00:00,AAVE/USD,85.57,86.93,85.56,86.2,11.59739534,999.695478308
1718323200,2024-06-14 00:00:00,AAVE/USD,85.76,85.76,81.0,84.25,19.67463521,1657.5880164425002
1718236800,2024-06-13 00:00:00,AAVE/USD,87.27,87.27,83.74,84.11,29.27206912,2462.0737336832
1718150400,2024-06-12 00:00:00,AAVE/USD,86.88,92.62,84.0,90.14,181.47843105,16358.465774847002
1718064000,2024-06-11 00:00:00,AAVE/USD,91.01,91.01,85.0,87.33,231.08064743,20180.2729400619
1717977600,2024-06-10 00:00:00,AAVE/USD,91.77,93.8,90.87,90.87,25.08836646,2279.7798602202
1717891200,2024-06-09 00:00:00,AAVE/USD,93.06,94.01,92.78,94.01,112.502063,10576.31894263
1717804800,2024-06-08 00:00:00,AAVE/USD,94.01,94.01,92.79,92.88,16.7326485,1554.12839268
1717718400,2024-06-07 00:00:00,AAVE/USD,102.58,103.84,90.0,98.5,287.89913121,28358.064424185
1717632000,2024-06-06 00:00:00,AAVE/USD,103.93,103.93,102.22,102.22,9.94614461,1016.6949020342
1717545600,2024-06-05 00:00:00,AAVE/USD,103.13,103.13,103.13,103.13,1.4956682,154.24826146599997
1717459200,2024-06-04 00:00:00,AAVE/USD,100.37,103.95,100.0,102.71,168.14884706,17270.5680815326
1717372800,2024-06-03 00:00:00,AAVE/USD,103.59,104.12,101.6,101.78,97.00116245,9872.778314161
1717286400,2024-06-02 00:00:00,AAVE/USD,104.04,105.64,102.56,102.56,121.3730099,12448.015895344
1717200000,2024-06-01 00:00:00,AAVE/USD,104.16,104.61,104.03,104.03,8.77502662,912.8660192786
1717113600,2024-05-31 00:00:00,AAVE/USD,103.51,104.06,100.82,104.06,299.10007882,31124.354202009203
1717027200,2024-05-30 00:00:00,AAVE/USD,103.7,105.37,102.65,102.91,107.48243318,11061.0171985538
1716940800,2024-05-29 00:00:00,AAVE/USD,106.63,106.63,102.77,102.77,15.97321591,1641.5673990707
1716854400,2024-05-28 00:00:00,AAVE/USD,106.86,108.31,104.28,106.27,141.42648483,15029.3925428841
1716768000,2024-05-27 00:00:00,AAVE/USD,109.16,113.77,107.8,108.14,609.25676315,65885.02636704099
1716681600,2024-05-26 00:00:00,AAVE/USD,104.91,112.0,104.66,109.99,479.71587879,52763.9495081121
1716595200,2024-05-25 00:00:00,AAVE/USD,99.53,107.87,99.46,105.33,184.67977213,19452.3203984529
1716508800,2024-05-24 00:00:00,AAVE/USD,99.84,103.11,97.11,98.19,88.94449696,8733.460156502399
1716422400,2024-05-23 00:00:00,AAVE/USD,95.35,99.91,93.59,98.41,435.69889823,42877.1285748143
1716336000,2024-05-22 00:00:00,AAVE/USD,97.43,97.6,93.49,95.14,153.02199408,14558.5125167712
1716249600,2024-05-21 00:00:00,AAVE/USD,97.99,99.46,96.0,97.27,480.70841934,46758.5079492018
1716163200,2024-05-20 00:00:00,AAVE/USD,84.39,97.16,84.39,96.93,122.82616778,11905.5404429154
1716076800,2024-05-19 00:00:00,AAVE/USD,87.22,87.22,85.7,85.7,69.80464414,5982.258002797999
1715990400,2024-05-18 00:00:00,AAVE/USD,88.6,89.3,88.06,88.09,34.81526352,3066.8765634768
1715904000,2024-05-17 00:00:00,AAVE/USD,86.06,88.73,86.02,88.37,495.24307641,43764.6306623517
1715817600,2024-05-16 00:00:00,AAVE/USD,86.47,86.66,85.49,85.49,128.64601171,10997.9475410879
1715731200,2024-05-15 00:00:00,AAVE/USD,81.19,86.42,80.84,86.23,291.62045784,25146.4320795432
1715644800,2024-05-14 00:00:00,AAVE/USD,81.83,82.53,80.57,80.57,328.00674858,26427.5037330906
1715558400,2024-05-13 00:00:00,AAVE/USD,81.44,85.7,80.75,82.79,65.79399827,5447.085116773301
1715472000,2024-05-12 00:00:00,AAVE/USD,82.34,83.65,82.12,82.6,457.20648244,37765.255449544
1715385600,2024-05-11 00:00:00,AAVE/USD,83.79,83.79,82.75,83.22,32.00153817,2663.1680065074
1715299200,2024-05-10 00:00:00,AAVE/USD,90.08,90.08,84.07,84.07,311.36272458,26176.2642554406
1715212800,2024-05-09 00:00:00,AAVE/USD,87.21,90.2,85.46,89.98,66.57568861,5990.4804611278005
1715126400,2024-05-08 00:00:00,AAVE/USD,88.17,88.75,85.42,86.07,2860.03815667,246163.48414458687
1715040000,2024-05-07 00:00:00,AAVE/USD,87.56,91.15,87.0,88.12,544.77393557,48005.4792024284
1714953600,2024-05-06 00:00:00,AAVE/USD,90.27,92.3,88.2,88.97,171.15126885,15227.3283895845
1714867200,2024-05-05 00:00:00,AAVE/USD,88.73,90.0,88.73,90.0,8.47183752,762.4653768
1714780800,2024-05-04 00:00:00,AAVE/USD,88.94,89.34,88.19,88.82,24.68290157,2192.3353174474
1714694400,2024-05-03 00:00:00,AAVE/USD,86.31,88.72,85.02,88.62,434.275616,38485.50508992
1714608000,2024-05-02 00:00:00,AAVE/USD,83.02,85.71,82.28,85.71,254.03200455,21773.0831099805
1714521600,2024-05-01 00:00:00,AAVE/USD,83.0,83.89,79.36,83.02,158.55588477,13163.3095536054
1714435200,2024-04-30 00:00:00,AAVE/USD,89.2,89.2,81.0,83.78,206.03701203,17261.7808678734
1714348800,2024-04-29 00:00:00,AAVE/USD,90.9,90.94,87.01,87.83,116.77208355,10256.0920981965
1714262400,2024-04-28 00:00:00,AAVE/USD,92.64,92.64,90.25,90.25,27.09503811,2445.3271894275
1714176000,2024-04-27 00:00:00,AAVE/USD,88.0,92.67,86.95,92.24,30.19694038,2785.3657806512
1714089600,2024-04-26 00:00:00,AAVE/USD,91.01,91.61,88.72,90.34,129.17909487,11670.0394305558
1714003200,2024-04-25 00:00:00,AAVE/USD,88.63,91.2,88.63,90.9,86.95302871,7904.030309739001
1713916800,2024-04-24 00:00:00,AAVE/USD,95.83,95.83,90.0,90.79,245.47956465,22287.0896745735
1713830400,2024-04-23 00:00:00,AAVE/USD,97.54,97.54,94.54,95.25,162.04668552,15434.94679578
1713744000,2024-04-22 00:00:00,AAVE/USD,90.75,99.05,90.75,97.07,1395.06229929,135418.6973920803
1713657600,2024-04-21 00:00:00,AAVE/USD,91.27,92.68,90.29,90.72,102.24511036,9275.6764118592
1713571200,2024-04-20 00:00:00,AAVE/USD,86.42,92.01,85.05,91.56,195.97254633,17943.246341974802
1713484800,2024-04-19 00:00:00,AAVE/USD,80.54,89.18,79.5,86.36,106.6776365,9212.68068814
1713398400,2024-04-18 00:00:00,AAVE/USD,83.38,86.33,83.01,85.35,959.43592627,81887.8563071445
1713312000,2024-04-17 00:00:00,AAVE/USD,86.58,86.66,81.71,84.71,335.16317852,28391.6728524292
1713225600,2024-04-16 00:00:00,AAVE/USD,83.53,88.52,81.83,87.17,104.30973469,9092.6795729273
1713139200,2024-04-15 00:00:00,AAVE/USD,87.69,91.83,82.02,85.44,317.50056023,27127.2478660512
1713052800,2024-04-14 00:00:00,AAVE/USD,81.75,112.39,80.07,89.18,578.66224684,51605.0991731912
1712966400,2024-04-13 00:00:00,AAVE/USD,99.61,99.93,73.0,83.66,1199.21375061,100326.2223760326
1712880000,2024-04-12 00:00:00,AAVE/USD,117.62,119.1,90.82,99.8,2037.91052286,203383.470181428
1712793600,2024-04-11 00:00:00,AAVE/USD,129.5,132.03,116.28,118.38,1992.71581538,235897.6982246844
1712707200,2024-04-10 00:00:00,AAVE/USD,126.57,129.0,122.54,126.88,1411.99479157,179153.8991544016
1712620800,2024-04-09 00:00:00,AAVE/USD,128.63,133.68,125.87,125.87,1359.12530151,171073.10170106372
1712534400,2024-04-08 00:00:00,AAVE/USD,123.37,130.0,123.23,130.0,1133.57378779,147364.5924127
1712448000,2024-04-07 00:00:00,AAVE/USD,118.86,124.07,118.86,122.22,2765.12940782,337954.1162237604
1712361600,2024-04-06 00:00:00,AAVE/USD,114.64,121.59,114.64,118.0,1992.21674359,235081.57574362
1712275200,2024-04-05 00:00:00,AAVE/USD,114.06,114.66,111.34,113.94,12.42019623,1415.1571584462
1712188800,2024-04-04 00:00:00,AAVE/USD,114.73,118.8,114.73,116.71,24.13754539,2817.0929224669
1712102400,2024-04-03 00:00:00,AAVE/USD,112.5,118.87,111.82,115.84,99.65025103,11543.485079315202
1712016000,2024-04-02 00:00:00,AAVE/USD,128.27,128.27,113.0,115.46,1074.28419674,124036.8533556004
1711929600,2024-04-01 00:00:00,AAVE/USD,128.41,131.5,121.21,129.13,545.39736452,70427.1616804676
1711843200,2024-03-31 00:00:00,AAVE/USD,123.92,128.48,123.92,128.48,139.68161668,17946.294111046398
1711756800,2024-03-30 00:00:00,AAVE/USD,127.0,128.1,123.4,124.09,33.26099414,4127.3567628326
1711670400,2024-03-29 00:00:00,AAVE/USD,127.48,128.9,125.78,127.6,84.79438646,10819.763712296
1711584000,2024-03-28 00:00:00,AAVE/USD,125.78,127.98,124.05,127.98,259.31610471,33187.2750807858
1711497600,2024-03-27 00:00:00,AAVE/USD,131.5,131.95,123.83,124.44,2805.12010573,349069.1459570412
1711411200,2024-03-26 00:00:00,AAVE/USD,127.12,131.8,125.81,131.07,3045.86161581,399221.08198421664
1711324800,2024-03-25 00:00:00,AAVE/USD,124.33,130.04,124.33,126.95,2350.64682941,298414.61499359953
1711238400,2024-03-24 00:00:00,AAVE/USD,121.18,125.55,120.0,125.22,3770.19557219,472103.8895496318
1711152000,2024-03-23 00:00:00,AAVE/USD,118.62,125.0,118.62,123.37,3462.74864396,427199.30020534527
1711065600,2024-03-22 00:00:00,AAVE/USD,124.16,125.86,115.0,118.76,2024.36183648,240413.2117003648
1710979200,2024-03-21 00:00:00,AAVE/USD,119.55,124.54,117.0,123.04,452.12210212,55629.1034448448
1710892800,2024-03-20 00:00:00,AAVE/USD,111.92,120.73,105.31,120.01,1674.80917602,200993.8492141602
1710806400,2024-03-19 00:00:00,AAVE/USD,123.42,123.42,107.4,107.4,424.29943028,45569.758812072
1710720000,2024-03-18 00:00:00,AAVE/USD,125.85,128.77,119.5,123.97,1476.51185014,183043.1740618558
1710633600,2024-03-17 00:00:00,AAVE/USD,119.37,128.69,113.56,126.8,662.93534231,84060.201404908
1710547200,2024-03-16 00:00:00,AAVE/USD,128.98,128.98,116.83,118.69,433.64842283,51469.7313056927
1710460800,2024-03-15 00:00:00,AAVE/USD,139.87,141.2,122.57,128.41,8713.17085181,1118858.269080922
1710374400,2024-03-14 00:00:00,AAVE/USD,142.27,145.41,133.13,138.91,9869.97221149,1371037.839898076
1710288000,2024-03-13 00:00:00,AAVE/USD,135.27,155.0,133.96,142.5,10877.5354204,1550048.797407
1710201600,2024-03-12 00:00:00,AAVE/USD,136.99,137.64,125.95,134.65,774.73860395,104318.5530218675
1710115200,2024-03-11 00:00:00,AAVE/USD,127.35,138.13,120.76,136.63,1578.35647973,215650.8458255099
1710028800,2024-03-10 00:00:00,AAVE/USD,131.63,133.43,123.1,125.8,348.43558632,43833.196759056
1709942400,2024-03-09 00:00:00,AAVE/USD,132.94,135.38,129.18,131.42,474.50009829,62358.802917271794
1709856000,2024-03-08 00:00:00,AAVE/USD,134.69,142.88,128.93,132.99,7266.44470912,966364.4818658688
1709769600,2024-03-07 00:00:00,AAVE/USD,125.89,134.3,122.0,134.3,2856.48393446,383625.792397978
1709683200,2024-03-06 00:00:00,AAVE/USD,105.07,130.15,104.04,127.6,8377.60158609,1068981.962385084
1709596800,2024-03-05 00:00:00,AAVE/USD,116.25,118.92,92.5,106.77,1769.39718936,188918.5379079672
1709510400,2024-03-04 00:00:00,AAVE/USD,111.4,114.91,110.5,114.59,1306.94199481,149762.4831852779
1709424000,2024-03-03 00:00:00,AAVE/USD,116.23,117.28,105.32,112.2,110.53353402,12401.862517044
1709337600,2024-03-02 00:00:00,AAVE/USD,112.0,117.72,111.75,116.56,1095.11840952,127647.0018136512
1709251200,2024-03-01 00:00:00,AAVE/USD,108.03,109.83,107.2,109.6,129.14032595,14153.77972412
1709164800,2024-02-29 00:00:00,AAVE/USD,106.24,114.49,103.88,105.81,799.68963829,84615.1606274649
1709078400,2024-02-28 00:00:00,AAVE/USD,104.63,108.26,94.91,104.88,1682.4181697,176452.017638136
1708992000,2024-02-27 00:00:00,AAVE/USD,102.93,105.77,101.38,104.96,1182.42927925,124107.77715008
1708905600,2024-02-26 00:00:00,AAVE/USD,101.53,103.62,98.67,102.93,564.17338007,58070.3660106051
1708819200,2024-02-25 00:00:00,AAVE/USD,99.6,100.3,98.0,100.3,296.99449569,29788.547917707
1708732800,2024-02-24 00:00:00,AAVE/USD,95.88,103.0,95.83,101.76,590.88156993,60128.1085560768
1708646400,2024-02-23 00:00:00,AAVE/USD,90.82,101.38,89.96,94.35,2296.36493897,216662.03199181947
1708560000,2024-02-22 00:00:00,AAVE/USD,91.34,93.86,90.81,92.51,633.66378459,58620.2367124209
1708473600,2024-02-21 00:00:00,AAVE/USD,93.31,93.31,70.0,91.69,361.04324977,33104.0555714113
1708387200,2024-02-20 00:00:00,AAVE/USD,96.38,96.38,90.24,92.87,110.6533858,10276.379939246
1708300800,2024-02-19 00:00:00,AAVE/USD,95.27,97.87,95.27,97.73,157.24327673,15367.3854348229
1708214400,2024-02-18 00:00:00,AAVE/USD,93.67,95.16,93.56,93.78,279.57994558,26219.0072964924
1708128000,2024-02-17 00:00:00,AAVE/USD,93.23,94.62,93.01,94.12,10.95439693,1031.0278390516
1708041600,2024-02-16 00:00:00,AAVE/USD,91.85,94.41,90.31,92.62,20.47220703,1896.1358151186
1707955200,2024-02-15 00:00:00,AAVE/USD,91.91,93.33,90.75,91.57,194.68005924,17826.853024606797
1707868800,2024-02-14 00:00:00,AAVE/USD,89.72,92.03,89.42,90.67,311.47387481,28241.336229022698
1707782400,2024-02-13 00:00:00,AAVE/USD,90.25,90.88,88.29,89.65,1272.15924988,114049.07675174202
1707696000,2024-02-12 00:00:00,AAVE/USD,87.62,90.99,85.72,90.79,199.77703017,18137.7565691343
1707609600,2024-02-11 00:00:00,AAVE/USD,89.5,89.5,87.14,87.29,31.52379649,2751.7121956121
1707523200,2024-02-10 00:00:00,AAVE/USD,87.61,89.2,86.38,88.45,386.01444601,34142.9777495845
1707436800,2024-02-09 00:00:00,AAVE/USD,87.47,89.91,86.12,87.58,624.06106528,54655.2680972224
1707350400,2024-02-08 00:00:00,AAVE/USD,84.46,85.88,84.46,85.57,967.81865671,82816.24245467469
1707264000,2024-02-07 00:00:00,AAVE/USD,84.36,84.41,82.74,84.31,940.0775276,79257.93635195601
1707177600,2024-02-06 00:00:00,AAVE/USD,84.17,84.76,83.5,84.64,29.5803206,2503.6783355840003
1707091200,2024-02-05 00:00:00,AAVE/USD,83.04,85.91,81.48,83.14,328.92138586,27346.5240204004
1707004800,2024-02-04 00:00:00,AAVE/USD,85.42,85.42,83.0,83.0,121.62000458,10094.46038014
1706918400,2024-02-03 00:00:00,AAVE/USD,85.15,86.72,85.0,85.65,185.26117403,15867.619555669502
1706832000,2024-02-02 00:00:00,AAVE/USD,83.52,86.4,82.38,84.91,1536.13376666,130433.1181271006
1706745600,2024-02-01 00:00:00,AAVE/USD,85.75,85.8,81.0,83.65,3916.30773501,327599.1420335865
1706659200,2024-01-31 00:00:00,AAVE/USD,92.48,92.48,85.5,86.05,700.86644689,60309.5577548845
1706572800,2024-01-30 00:00:00,AAVE/USD,93.97,95.21,92.61,92.91,146.68424842,13628.433520702198
1706486400,2024-01-29 00:00:00,AAVE/USD,92.19,93.76,90.73,93.76,64.47100209,6044.8011559584
1706400000,2024-01-28 00:00:00,AAVE/USD,92.55,93.48,90.54,90.54,55.4265513,5018.319954702
1706313600,2024-01-27 00:00:00,AAVE/USD,91.81,92.06,90.92,91.73,21.03202874,1929.2679963202
1706227200,2024-01-26 00:00:00,AAVE/USD,88.5,91.44,87.66,91.26,138.8113638,12667.925060388
1706140800,2024-01-25 00:00:00,AAVE/USD,89.75,89.75,88.05,88.79,61.32468247,5445.018556511301
1706054400,2024-01-24 00:00:00,AAVE/USD,89.67,90.46,88.55,89.43,311.4247528,27850.715642904004
1705968000,2024-01-23 00:00:00,AAVE/USD,93.09,93.09,84.7,89.64,400.92516313,35938.9316229732
1705881600,2024-01-22 00:00:00,AAVE/USD,96.19,96.19,91.0,91.47,318.23256814,29108.7330077658
1705795200,2024-01-21 00:00:00,AAVE/USD,97.23,98.33,96.42,96.84,187.04055299,18113.007151551603
1705708800,2024-01-20 00:00:00,AAVE/USD,96.52,97.36,96.11,97.36,54.30083927,5286.7297113272
1705622400,2024-01-19 00:00:00,AAVE/USD,95.12,96.82,91.71,96.46,225.47604662,21749.4194569652
1705536000,2024-01-18 00:00:00,AAVE/USD,100.57,101.39,95.52,96.9,82.86721218,8029.832860242
1705449600,2024-01-17 00:00:00,AAVE/USD,103.58,103.67,100.88,100.92,296.20666042,29893.1761695864
1705363200,2024-01-16 00:00:00,AAVE/USD,102.86,110.82,102.53,103.14,1676.60428005,172924.965444357
1705276800,2024-01-15 00:00:00,AAVE/USD,100.67,103.14,100.67,102.51,722.39516187,74052.72804329371
1705190400,2024-01-14 00:00:00,AAVE/USD,103.15,103.38,100.0,100.0,223.61612654,22361.612654
1705104000,2024-01-13 00:00:00,AAVE/USD,102.62,107.79,101.13,106.02,130.4228567,13827.431267334
1705017600,2024-01-12 00:00:00,AAVE/USD,110.02,113.7,101.88,102.72,901.13132674,92564.2098827328
1704931200,2024-01-11 00:00:00,AAVE/USD,106.63,116.63,106.63,109.62,630.60031301,69126.4063121562
1704844800,2024-01-10 00:00:00,AAVE/USD,98.6,110.04,97.69,106.77,443.26074172,47326.9493934444
1704758400,2024-01-09 00:00:00,AAVE/USD,98.46,98.63,92.87,95.65,111.33313983,10649.0148247395
1704672000,2024-01-08 00:00:00,AAVE/USD,92.75,100.0,90.3,99.34,324.95184223,32280.7160071282
1704585600,2024-01-07 00:00:00,AAVE/USD,99.58,100.22,94.08,94.23,123.42233134,11630.0862821682
1704499200,2024-01-06 00:00:00,AAVE/USD,103.07,103.31,98.27,98.27,20.77201391,2041.2658069357
1704412800,2024-01-05 00:00:00,AAVE/USD,105.07,108.52,99.67,100.33,207.48396577,20816.866285704094
1704326400,2024-01-04 00:00:00,AAVE/USD,103.18,105.48,101.73,105.01,338.28606998,35523.4202085998
1704240000,2024-01-03 00:00:00,AAVE/USD,110.82,112.73,92.5,102.88,1200.18772521,123475.3131696048
1704153600,2024-01-02 00:00:00,AAVE/USD,118.06,119.55,109.44,110.68,325.91414652,36072.1777368336
1704067200,2024-01-01 00:00:00,AAVE/USD,110.11,116.18,107.81,116.18,60.41468932,7018.978605197601
1703980800,2023-12-31 00:00:00,AAVE/USD,112.75,117.61,106.72,106.72,133.28504184,14224.179665164798
1703894400,2023-12-30 00:00:00,AAVE/USD,112.27,116.67,111.74,111.85,53.94034959,6033.228101641499
1703808000,2023-12-29 00:00:00,AAVE/USD,120.39,120.39,108.65,112.56,258.33275152,29077.9345110912
1703721600,2023-12-28 00:00:00,AAVE/USD,113.16,129.52,113.16,118.78,1414.97344682,168070.5460132796
1703635200,2023-12-27 00:00:00,AAVE/USD,102.33,113.01,99.0,113.01,466.32685131,52699.5974665431
1703548800,2023-12-26 00:00:00,AAVE/USD,102.45,109.62,98.51,102.74,839.98684411,86300.24836386139
1703462400,2023-12-25 00:00:00,AAVE/USD,99.32,104.85,98.57,103.27,132.96742441,13731.5459188207
1703376000,2023-12-24 00:00:00,AAVE/USD,99.93,102.9,98.43,99.76,284.9820329,28429.807602104
1703289600,2023-12-23 00:00:00,AAVE/USD,101.08,101.39,96.36,98.55,266.56111759,26269.598138494497
1703203200,2023-12-22 00:00:00,AAVE/USD,101.63,101.63,95.67,100.02,638.84837227,63897.6141944454
1703116800,2023-12-21 00:00:00,AAVE/USD,99.83,100.86,98.93,100.05,308.24755946,30840.168323973
1703030400,2023-12-20 00:00:00,AAVE/USD,100.75,105.08,99.6,99.96,492.86137709,49266.4232539164
1702944000,2023-12-19 00:00:00,AAVE/USD,99.5,111.66,99.06,100.41,219.25118216,22015.0112006856
1702857600,2023-12-18 00:00:00,AAVE/USD,100.58,100.58,94.43,99.0,116.02182309,11486.16048591
1702771200,2023-12-17 00:00:00,AAVE/USD,104.66,104.71,100.04,100.04,265.28300979,26538.912299391603
1702684800,2023-12-16 00:00:00,AAVE/USD,107.0,108.32,104.12,104.48,364.05755021,38036.7328459408
1702598400,2023-12-15 00:00:00,AAVE/USD,107.35,118.23,104.18,110.9,1788.70343628,198367.211083452
1702512000,2023-12-14 00:00:00,AAVE/USD,94.68,107.57,92.81,107.52,1589.51158181,170904.2852762112
1702425600,2023-12-13 00:00:00,AAVE/USD,90.39,98.0,89.81,94.23,183.25318523,17267.947644222902
1702339200,2023-12-12 00:00:00,AAVE/USD,92.13,93.34,91.11,91.11,1312.50534688,119582.3621542368
1702252800,2023-12-11 00:00:00,AAVE/USD,98.29,98.29,88.26,91.0,578.72556079,52664.02603189
1702166400,2023-12-10 00:00:00,AAVE/USD,98.57,102.74,96.67,97.87,383.06819083,37490.8838365321
1702080000,2023-12-09 00:00:00,AAVE/USD,99.54,103.4,97.78,97.79,285.47599748,27916.6977935692
1701993600,2023-12-08 00:00:00,AAVE/USD,99.64,100.23,96.43,99.11,341.19456781,33815.793615649105
1701907200,2023-12-07 00:00:00,AAVE/USD,97.98,99.5,95.0,98.15,75.46111328,7406.508268432001
1701820800,2023-12-06 00:00:00,AAVE/USD,98.97,102.52,96.39,96.39,407.70504017,39298.6888219863
1701734400,2023-12-05 00:00:00,AAVE/USD,98.22,98.77,96.0,98.08,387.63013442,38018.7635839136
1701648000,2023-12-04 00:00:00,AAVE/USD,102.91,104.61,97.46,99.72,783.4813787,78128.763083964
1701561600,2023-12-03 00:00:00,AAVE/USD,104.93,105.83,101.5,102.94,144.27202265,14851.362011591
1701475200,2023-12-02 00:00:00,AAVE/USD,100.0,104.68,100.0,104.68,371.80817295,38920.87954440601
1701388800,2023-12-01 00:00:00,AAVE/USD,100.27,101.43,99.58,100.63,521.80084619,52508.8191520997
1701302400,2023-11-30 00:00:00,AAVE/USD,96.08,97.52,95.41,97.52,268.48329129,26182.4905666008
1701216000,2023-11-29 00:00:00,AAVE/USD,96.31,98.23,95.74,95.74,75.7521896,7252.514632303999
1701129600,2023-11-28 00:00:00,AAVE/USD,96.42,98.71,93.02,97.86,130.07942763,12729.5727878718
1701043200,2023-11-27 00:00:00,AAVE/USD,98.19,98.67,94.47,94.53,91.96770037,8693.7067159761
1700956800,2023-11-26 00:00:00,AAVE/USD,99.73,101.82,96.9,98.04,141.76795023,13898.9298405492
1700870400,2023-11-25 00:00:00,AAVE/USD,99.32,102.01,98.07,99.33,41.95500731,4167.390876102299
1700784000,2023-11-24 00:00:00,AAVE/USD,95.97,99.35,95.97,98.96,510.27263085,50496.579548916
1700697600,2023-11-23 00:00:00,AAVE/USD,95.45,100.0,95.17,95.74,84.0682973,8048.698783501999
1700611200,2023-11-22 00:00:00,AAVE/USD,87.72,95.28,87.72,95.28,237.3793128,22617.500923584
1700524800,2023-11-21 00:00:00,AAVE/USD,91.77,91.77,85.17,85.17,148.42008949,12640.939021863302
1700438400,2023-11-20 00:00:00,AAVE/USD,91.81,92.64,90.0,90.0,73.4403408,6609.630672
1700352000,2023-11-19 00:00:00,AAVE/USD,86.59,91.94,86.59,91.94,20.16937588,1854.3724184072
1700265600,2023-11-18 00:00:00,AAVE/USD,86.9,87.39,84.09,87.29,13.15208198,1148.0452360342
1700179200,2023-11-17 00:00:00,AAVE/USD,93.0,93.0,85.36,88.63,88.72014786,7863.266704831799
1700092800,2023-11-16 00:00:00,AAVE/USD,96.69,96.69,90.57,90.57,148.34879311,13435.9501919727
1700006400,2023-11-15 00:00:00,AAVE/USD,91.19,95.55,91.11,95.55,115.97818059,11081.7151553745
1699920000,2023-11-14 00:00:00,AAVE/USD,92.21,95.23,85.81,90.13,156.19971233,14078.2800723029
1699833600,2023-11-13 00:00:00,AAVE/USD,99.37,103.09,92.9,93.08,483.82635465,45034.557090822
1699747200,2023-11-12 00:00:00,AAVE/USD,93.5,99.74,93.5,99.74,357.18860781,35625.9917429694
1699660800,2023-11-11 00:00:00,AAVE/USD,95.7,101.41,95.7,96.39,608.961899,58697.83744461
1699574400,2023-11-10 00:00:00,AAVE/USD,98.63,100.44,95.74,100.44,391.60585088,39332.8916623872
1699488000,2023-11-09 00:00:00,AAVE/USD,101.61,109.1,61.44,98.93,2025.18365872,200351.4193571696
1699401600,2023-11-08 00:00:00,AAVE/USD,97.69,100.4,95.25,100.31,348.38994434,34946.9953167454
1699315200,2023-11-07 00:00:00,AAVE/USD,101.38,104.55,95.89,97.03,664.39275531,64466.0290477293
1699228800,2023-11-06 00:00:00,AAVE/USD,89.96,100.0,88.57,98.97,1094.30132984,108303.0026142648
1699142400,2023-11-05 00:00:00,AAVE/USD,90.28,91.16,87.46,89.46,251.16860042,22469.5429935732
1699056000,2023-11-04 00:00:00,AAVE/USD,89.53,92.36,88.28,90.18,202.37985653,18250.6154618754
1698969600,2023-11-03 00:00:00,AAVE/USD,89.28,91.86,88.65,89.6,391.36012318,35065.867036928
1698883200,2023-11-02 00:00:00,AAVE/USD,89.18,102.04,3.5,91.51,1604.83104322,146858.08876506222
1698796800,2023-11-01 00:00:00,AAVE/USD,82.1,91.46,81.39,88.5,222.85477692,19722.64775742
1698710400,2023-10-31 00:00:00,AAVE/USD,82.78,83.56,80.74,80.74,63.8691581,5156.795824993999
1698624000,2023-10-30 00:00:00,AAVE/USD,84.19,86.64,81.52,83.66,181.5449989,15188.054607974
1698537600,2023-10-29 00:00:00,AAVE/USD,80.14,85.72,80.14,85.57,68.89935664,5895.717947684799
1698451200,2023-10-28 00:00:00,AAVE/USD,78.7,81.39,78.7,80.64,102.35010171,8253.5122018944
1698364800,2023-10-27 00:00:00,AAVE/USD,79.24,79.42,77.21,78.35,49.03087309,3841.5689066015
1698278400,2023-10-26 00:00:00,AAVE/USD,86.35,86.35,78.01,80.73,224.54325467,18127.3769495091
1698192000,2023-10-25 00:00:00,AAVE/USD,85.26,85.26,82.35,84.98,133.34115191,11331.3310893118
1698105600,2023-10-24 00:00:00,AAVE/USD,84.82,90.76,81.52,82.47,720.31840861,59404.6591580667
1698019200,2023-10-23 00:00:00,AAVE/USD,79.65,87.01,78.66,84.36,1012.99248443,85456.0459865148
1697932800,2023-10-22 00:00:00,AAVE/USD,70.98,80.05,69.05,79.36,675.85146985,53635.572647296
1697846400,2023-10-21 00:00:00,AAVE/USD,65.6,70.24,65.6,69.6,192.7841633,13417.77776568
1697760000,2023-10-20 00:00:00,AAVE/USD,63.91,69.95,63.91,66.2,648.20711195,42911.31081109
1697673600,2023-10-19 00:00:00,AAVE/USD,62.23,65.15,61.29,63.86,537.46123989,34322.2747793754
1697587200,2023-10-18 00:00:00,AAVE/USD,63.23,63.39,61.88,62.11,66.31585942,4118.8780285762
1697500800,2023-10-17 00:00:00,AAVE/USD,64.69,64.97,62.24,62.66,30.56162114,1914.9911806324
1697414400,2023-10-16 00:00:00,AAVE/USD,65.76,67.02,63.61,65.08,63.46957148,4130.599711918399
1697328000,2023-10-15 00:00:00,AAVE/USD,64.51,64.56,64.01,64.36,30.34277511,1952.8610060796
1697241600,2023-10-14 00:00:00,AAVE/USD,64.04,64.73,64.04,64.51,17.66063478,1139.2875496578
1697155200,2023-10-13 00:00:00,AAVE/USD,63.35,63.92,63.31,63.66,30.58875508,1947.2801483928
1697068800,2023-10-12 00:00:00,AAVE/USD,63.31,64.07,61.94,62.89,34.1033151,2144.757486639
1696982400,2023-10-11 00:00:00,AAVE/USD,64.13,64.38,62.7,63.11,57.8921394,3653.572917534
